"_time","bc_uri","closed_txn",duration,"field_match_sum",linecount,"device_ip_country_code","device_ip_country_name","device_ip_city","device_ip_region_name","device_ip_latitude","device_ip_longitude","device_ip_postal_code","geo_info","artist_id","artist_name",bytes,clientip,eventcount,eventtype,mdn,sourcetype,status,timeTaken,"track_id","track_name"
"2013-01-23 03:02:33.540 PST","/sync/addtolibrary/01011207201000005652000000000023",1,"0.194771",3,3,US,"United States",Tilton,NH,"43.43289999999999","-71.5682",03276,"Tilton, United States",,"T-Pain",2041,"10.88.33.180",3,"ua-mobile-android",5555102551,"access_custom radius",200,933,01011207201000005652000000000023,"5 0'Clock"
"2013-01-23 03:02:09.479 PST","/sync/addtolibrary/01011207201000005652000000000013",1,"0.040149",3,3,US,"United States",Tilton,NH,"43.43289999999999","-71.5682",03276,"Tilton, United States",,Adele,1943,"10.120.109.82",3,"ua-mobile-blackberry",5558945948,"access_custom radius",200,417,01011207201000005652000000000013,"Someone Like You"
"2013-01-23 02:54:09.394 PST","/sync/addtolibrary/01011207201000005652000000000017",1,"0.095098",3,3,US,"United States",Denver,CO,"39.7388","-104.4083",80208,"Denver, United States",,"Snoop Dogg",3331,"10.175.0.116",3,"ua-mobile-android",5554593084,"access_custom radius",200,435,01011207201000005652000000000017,"Young Wild & Free"
"2013-01-23 02:53:31.288 PST","/sync/addtolibrary/01011207201000005652000000000011",1,"0.156381",3,3,US,"United States",Austin,TX,"30.267200000000003","-97.7431",,"Austin, United States",,"J.Cole",2102,"10.87.106.58",3,"ua-mobile-ipad",5555059345,"access_custom radius",200,342,01011207201000005652000000000011,"Work Out"
"2013-01-23 02:53:22.263 PST","/sync/addtolibrary/01011207201000005652000000000084",1,"0.10413",3,3,US,"United States",Tilton,NH,"43.43289999999999","-71.5682",03276,"Tilton, United States",,"Gavin DeGraw",335,"10.120.28.237",3,"ua-mobile-iphone",5554876003,"access_custom radius",200,811,01011207201000005652000000000084,"Not Over You"
"2013-01-23 02:48:00.580 PST","/sync/addtolibrary/01011207201000005652000000000053",1,"0.149569",3,3,US,"United States",Denver,CO,"39.7388","-104.4083",80208,"Denver, United States",,"Maroon 5",602,"10.184.129.29",3,"ua-mobile-iphone",5552840736,"access_custom radius",200,191,01011207201000005652000000000053,"Moves Like Jagger"
"2013-01-23 02:45:15.225 PST","/sync/addtolibrary/01011207201000005652000000000041",1,"0.178844",3,3,US,"United States",Austin,TX,"30.267200000000003","-97.7431",,"Austin, United States",,"David Guetta",3665,"10.187.165.92",3,"ua-mobile-ipad",5556508603,"access_custom radius",200,578,01011207201000005652000000000041,"Without You"
"2013-01-23 02:42:02.830 PST","/sync/addtolibrary/01011207201000005652000000000031",1,"0.076958",3,3,US,"United States",Tilton,NH,"43.43289999999999","-71.5682",03276,"Tilton, United States",,"Katy Perry",841,"10.159.88.132",3,"ua-mobile-blackberry",5552271621,"access_custom radius",200,210,01011207201000005652000000000031,"The One That Got Away"
"2013-01-23 02:40:50.674 PST","/sync/addtolibrary/01011207201000005652000000000041",1,"0.195285",3,3,US,"United States",Static,TN,"36.621700000000004","-85.0861",,"Static, United States",,"David Guetta",3392,"108.119.185.220",3,"ua-mobile-iphone",5557710320,"access_custom radius",200,915,01011207201000005652000000000041,"Without You"
"2013-01-23 02:33:42.782 PST","/sync/addtolibrary/01011207201000005652000000000023",1,"0.104851",3,3,US,"United States",Austin,TX,"30.267200000000003","-97.7431",,"Austin, United States",,"T-Pain",2247,"10.88.89.237",3,"ua-mobile-android",5555440660,"access_custom radius",200,529,01011207201000005652000000000023,"5 0'Clock"
"2013-01-23 02:32:23.617 PST","/sync/addtolibrary/01011207201000005652000000000021",1,"0.066987",3,3,US,"United States",Tilton,NH,"43.43289999999999","-71.5682",03276,"Tilton, United States",,Rihanna,581,"10.156.127.22",3,"ua-mobile-android",5559551802,"access_custom radius",200,179,01011207201000005652000000000021,"We Found Love"
"2013-01-23 02:29:31.267 PST","/sync/addtolibrary/01011207201000005652000000000055",1,"0.182466",3,3,US,"United States",Austin,TX,"30.267200000000003","-97.7431",,"Austin, United States",,"Kelly Clarkson",1664,"10.168.247.238",3,"ua-mobile-iphone",5552008689,"access_custom radius",200,463,01011207201000005652000000000055,"Mr. Know It All"
"2013-01-23 02:28:07.095 PST","/sync/addtolibrary/01011207201000005652000000000023",1,"0.18668",3,3,US,"United States",Denver,CO,"39.7388","-104.4083",80208,"Denver, United States",,"T-Pain",2431,"10.164.232.181",3,"ua-mobile-iphone",5553399856,"access_custom radius",200,154,01011207201000005652000000000023,"5 0'Clock"
"2013-01-23 02:26:15.875 PST","/sync/addtolibrary/01011207201000005652000000000021",1,"0.181378",3,3,US,"United States",Austin,TX,"30.267200000000003","-97.7431",,"Austin, United States",,Rihanna,2619,"10.151.67.172",3,"ua-mobile-blackberry",5558829713,"access_custom radius",200,325,01011207201000005652000000000021,"We Found Love"
"2013-01-23 02:18:15.853 PST","/sync/addtolibrary/01011207201000005652000000000021",1,"0.078411",3,3,US,"United States",Tilton,NH,"43.43289999999999","-71.5682",03276,"Tilton, United States",,Rihanna,2769,"10.185.21.151",3,"ua-mobile-iphone",5559031692,"access_custom radius",200,271,01011207201000005652000000000021,"We Found Love"
"2013-01-23 02:12:51.200 PST","/sync/addtolibrary/01011207201000005652000000000011",1,"0.083091",3,3,US,"United States",Denver,CO,"39.7388","-104.4083",80208,"Denver, United States",,"J.Cole",348,"10.169.46.197",3,"ua-mobile-blackberry",5555315987,"access_custom radius",200,870,01011207201000005652000000000011,"Work Out"
"2013-01-23 02:05:10.215 PST","/sync/addtolibrary/01011207201000005652000000000084",1,"0.174326",3,3,US,"United States",Tilton,NH,"43.43289999999999","-71.5682",03276,"Tilton, United States",,"Gavin DeGraw",3390,"10.86.83.139",3,"ua-mobile-iphone",5556832579,"access_custom radius",200,817,01011207201000005652000000000084,"Not Over You"
"2013-01-23 02:03:06.939 PST","/sync/addtolibrary/01011207201000005652000000000011",1,"0.123131",3,3,US,"United States",Austin,TX,"30.267200000000003","-97.7431",,"Austin, United States",,"J.Cole",3417,"10.95.64.145",3,"ua-mobile-android",5558485552,"access_custom radius",200,751,01011207201000005652000000000011,"Work Out"
"2013-01-23 01:59:26.456 PST","/sync/addtolibrary/01011207201000005652000000000068",1,"0.131115",3,3,US,"United States",Static,TN,"36.621700000000004","-85.0861",,"Static, United States",,LMFAO,287,"10.95.233.119",3,"ua-mobile-ipad ua-mobile-iphone",5552000229,"access_custom radius",200,309,01011207201000005652000000000068,"Sexy And I Know It"
"2013-01-23 01:58:12.263 PST","/sync/addtolibrary/01011207201000005652000000000041",1,"0.171225",3,3,US,"United States",Denver,CO,"39.7388","-104.4083",80208,"Denver, United States",,"David Guetta",3428,"10.169.46.197",3,"ua-mobile-ipad",5552552547,"access_custom radius",200,630,01011207201000005652000000000041,"Without You"
"2013-01-23 01:57:48.199 PST","/browse/search/Big+Sean /sync/addtolibrary/01011207201000005652000000000026 /sync/createplaylist",1,"29.259176",9,9,US,"United States",Denver,CO,"39.7388","-104.4083",80208,"Denver, United States",,"Cobra Starship","1641 2456 544","10.87.82.115",9,"ua-mobile-android ua-mobile-ipad","5554236100 5554982823 5555315987","access_custom radius",200,"361 639 831",01011207201000005652000000000026,"You Make Me Feel"
"2013-01-23 01:56:14.892 PST","/sync/addtolibrary/01011207201000005652000000000071",1,"0.010456",3,3,US,"United States",Tilton,NH,"43.43289999999999","-71.5682",03276,"Tilton, United States",,"Foster The People",1493,"10.90.150.222",3,"ua-mobile-ipad",5552087114,"access_custom radius",200,178,01011207201000005652000000000071,"Pumped Up Kicks"
"2013-01-23 01:55:57.835 PST","/sync/addtolibrary/01011207201000005652000000000017",1,"0.185161",3,3,US,"United States",Arcadia,CA,"34.139700000000005","-118.0353",,"Arcadia, United States",,"Snoop Dogg",2509,"10.122.171.246",3,"ua-mobile-android",5555511538,"access_custom radius",200,121,01011207201000005652000000000017,"Young Wild & Free"
"2013-01-23 01:54:24.596 PST","/browse/search/Gym+Class+Heroes /sync/addtolibrary/01011207201000005652000000000037",1,"31.110906",6,6,US,"United States",Arcadia,CA,"34.139700000000005","-118.0353",,"Arcadia, United States",,"Big Sean","247 3371","10.154.242.95",6,"ua-mobile-android ua-mobile-iphone","5553941873 5557507373","access_custom radius",200,"418 491",01011207201000005652000000000037,Dance
"2013-01-23 01:52:25.286 PST","/sync/addtolibrary/01011207201000005652000000000029",1,"0.144429",3,3,US,"United States",Denver,CO,"39.7388","-104.4083",80208,"Denver, United States",,"Gym Class Heroes",3449,"10.86.220.2",3,"ua-mobile-android",5557974528,"access_custom radius",200,918,01011207201000005652000000000029,"Stereo Hearts"
"2013-01-23 01:50:22.971 PST","/sync/addtolibrary/01011207201000005652000000000031",1,"0.096416",3,3,US,"United States",Denver,CO,"39.7388","-104.4083",80208,"Denver, United States",,"Katy Perry",1742,"10.121.37.17",3,"ua-mobile-iphone",5558835506,"access_custom radius",200,470,01011207201000005652000000000031,"The One That Got Away"
"2013-01-23 01:48:29.669 PST","/sync/addtolibrary/01011207201000005652000000000023",1,"0.190087",3,3,US,"United States",Tilton,NH,"43.43289999999999","-71.5682",03276,"Tilton, United States",,"T-Pain",816,"10.159.88.132",3,"ua-mobile-android",5555070167,"access_custom radius",200,528,01011207201000005652000000000023,"5 0'Clock"
"2013-01-23 01:47:32.512 PST","/sync/addtolibrary/01011207201000005652000000000021",1,"0.123463",3,3,US,"United States",Arcadia,CA,"34.139700000000005","-118.0353",,"Arcadia, United States",,Rihanna,1521,"10.187.14.109",3,"ua-mobile-android",5555318017,"access_custom radius",200,233,01011207201000005652000000000021,"We Found Love"
"2013-01-23 01:46:44.382 PST","/sync/addtolibrary/01011207201000005652000000000007",1,"0.060278",3,3,US,"United States",Denver,CO,"39.7388","-104.4083",80208,"Denver, United States",,"Jay Z Kanye West",1830,"10.150.112.220",3,"ua-mobile-iphone",5557324659,"access_custom radius",200,802,01011207201000005652000000000007,"Ninjas in Paris"
"2013-01-23 01:46:09.292 PST","/sync/addtolibrary/01011207201000005652000000000011",1,"0.145847",3,3,US,"United States",Austin,TX,"30.267200000000003","-97.7431",,"Austin, United States",,"J.Cole",2137,"10.169.212.193",3,"ua-mobile-iphone",5555520055,"access_custom radius",200,460,01011207201000005652000000000011,"Work Out"
"2013-01-23 01:45:59.257 PST","/sync/addtolibrary/01011207201000005652000000000025",1,"0.074769",3,3,US,"United States",Tilton,NH,"43.43289999999999","-71.5682",03276,"Tilton, United States",,,2596,"10.145.188.245",3,"ua-mobile-android",5558504854,"access_custom radius",200,261,01011207201000005652000000000025,
"2013-01-23 01:45:28.171 PST","/sync/addtolibrary/01011207201000005652000000000013",1,"0.158392",3,3,US,"United States",Denver,CO,"39.7388","-104.4083",80208,"Denver, United States",,Adele,2144,"10.147.140.87",3,"ua-mobile-ipad",5555896510,"access_custom radius",200,466,01011207201000005652000000000013,"Someone Like You"
"2013-01-23 01:40:50.396 PST","/sync/addtolibrary/01011207201000005652000000000003",1,"0.189091",3,3,US,"United States",Denver,CO,"39.7388","-104.4083",80208,"Denver, United States",,Drake,1829,"10.90.92.92",3,"ua-mobile-iphone",5554982823,"access_custom radius",200,230,01011207201000005652000000000003,Headlines
"2013-01-23 01:35:41.511 PST","/sync/addtolibrary/01011207201000005652000000000023",1,"0.146312",3,3,US,"United States",Static,TN,"36.621700000000004","-85.0861",,"Static, United States",,"T-Pain",264,"10.152.36.225",3,"ua-mobile-android",5558829079,"access_custom radius",200,557,01011207201000005652000000000023,"5 0'Clock"
"2013-01-23 01:34:08.243 PST","/sync/addtolibrary/01011207201000005652000000000037",1,"0.197518",3,3,US,"United States",Denver,CO,"39.7388","-104.4083",80208,"Denver, United States",,"Big Sean",1392,"10.186.85.250",3,"ua-mobile-android",5556672043,"access_custom radius",200,496,01011207201000005652000000000037,Dance
"2013-01-23 01:31:22.780 PST","/browse/search/Maroon+5 /sync/addtolibrary/01011207201000005652000000000047",1,"6.151321",6,6,US,"United States",Tilton,NH,"43.43289999999999","-71.5682",03276,"Tilton, United States",,"Bruno Mars","3199 548","10.123.124.28",6,"ua-mobile-ipad ua-mobile-iphone","5552991250 5556394690","access_custom radius",200,"950 981",01011207201000005652000000000047,"It Will Rain"
"2013-01-23 01:30:57.705 PST","/sync/addtolibrary/01011207201000005652000000000013",1,"0.127723",3,3,US,"United States",Arcadia,CA,"34.139700000000005","-118.0353",,"Arcadia, United States",,Adele,3275,"10.184.11.153",3,"ua-mobile-ipad",5553133793,"access_custom radius",200,882,01011207201000005652000000000013,"Someone Like You"
"2013-01-23 01:27:57.180 PST","/sync/addtolibrary/01011207201000005652000000000013",1,"0.146307",3,3,US,"United States",Tilton,NH,"43.43289999999999","-71.5682",03276,"Tilton, United States",,Adele,1746,"10.155.235.210",3,"ua-mobile-ipad",5558690103,"access_custom radius",200,135,01011207201000005652000000000013,"Someone Like You"
"2013-01-23 01:26:55.997 PST","/sync/addtolibrary/01011207201000005652000000000053",1,"0.125043",3,3,US,"United States",Denver,CO,"39.7388","-104.4083",80208,"Denver, United States",,"Maroon 5",1520,"10.120.7.193",3,"ua-mobile-ipad",5554401225,"access_custom radius",200,503,01011207201000005652000000000053,"Moves Like Jagger"
"2013-01-23 01:24:43.613 PST","/sync/addtolibrary/01011207201000005652000000000047",1,"0.162912",3,3,US,"United States",Denver,CO,"39.7388","-104.4083",80208,"Denver, United States",,"Bruno Mars",3067,"10.184.180.90",3,"ua-mobile-android",5558225901,"access_custom radius",200,900,01011207201000005652000000000047,"It Will Rain"
"2013-01-23 01:20:30.873 PST","/browse/artist/0044 /sync/addtolibrary/01011207201000005652000000000017",1,"33.277547",6,6,US,"United States",Tilton,NH,"43.43289999999999","-71.5682",03276,"Tilton, United States",0044,"Snoop Dogg","3252 723","10.99.199.248",6,"ua-mobile-iphone","5556357136 5559972146","access_custom radius",200,"302 706",01011207201000005652000000000017,"Young Wild & Free"
"2013-01-23 01:20:15.835 PST","/sync/addtolibrary/01011207201000005652000000000084",1,"0.178722",3,3,US,"United States",Arcadia,CA,"34.139700000000005","-118.0353",,"Arcadia, United States",,"Gavin DeGraw",1137,"10.154.250.190",3,"ua-mobile-ipad ua-mobile-iphone",5553176306,"access_custom radius",200,929,01011207201000005652000000000084,"Not Over You"
"2013-01-23 01:18:52.620 PST","/auth/5558021323 /sync/addtolibrary/01011207201000005652000000000053",1,"48.166375",6,6,US,"United States",Tilton,NH,"43.43289999999999","-71.5682",03276,"Tilton, United States",,"Maroon 5","1525 3500","10.176.40.67",6,"ua-mobile-ipad","5556890751 5558021323","access_custom radius",200,"159 443",01011207201000005652000000000053,"Moves Like Jagger"
"2013-01-23 01:17:56.480 PST","/sync/addtolibrary/01011207201000005652000000000068",1,"0.127919",3,3,US,"United States",Denver,CO,"39.7388","-104.4083",80208,"Denver, United States",,LMFAO,945,"10.168.80.39",3,"ua-mobile-android",5554431584,"access_custom radius",200,851,01011207201000005652000000000068,"Sexy And I Know It"
"2013-01-23 01:17:48.451 PST","/sync/addtolibrary/01011207201000005652000000000055",1,"0.136046",3,3,US,"United States",Denver,CO,"39.7388","-104.4083",80208,"Denver, United States",,"Kelly Clarkson",1275,"10.154.16.165",3,"ua-mobile-ipad",5558945948,"access_custom radius",200,770,01011207201000005652000000000055,"Mr. Know It All"
"2013-01-23 01:14:18.842 PST","/sync/addtolibrary/01011207201000005652000000000029",1,"0.040092",3,3,US,"United States",Tilton,NH,"43.43289999999999","-71.5682",03276,"Tilton, United States",,"Gym Class Heroes",3205,"10.166.221.58",3,"ua-mobile-iphone",5556027308,"access_custom radius",200,353,01011207201000005652000000000029,"Stereo Hearts"
"2013-01-23 01:12:24.525 PST","/sync/addtolibrary/01011207201000005652000000000055",1,"0.082022",3,3,US,"United States",Arcadia,CA,"34.139700000000005","-118.0353",,"Arcadia, United States",,"Kelly Clarkson",1967,"10.85.33.246",3,"ua-mobile-android",5557054702,"access_custom radius",200,823,01011207201000005652000000000055,"Mr. Know It All"
"2013-01-23 01:10:49.274 PST","/sync/addtolibrary/01011207201000005652000000000071",1,"0.116058",3,3,US,"United States",Austin,TX,"30.267200000000003","-97.7431",,"Austin, United States",,"Foster The People",295,"10.154.16.165",3,"ua-mobile-android",5555050861,"access_custom radius",200,502,01011207201000005652000000000071,"Pumped Up Kicks"
"2013-01-23 01:10:42.250 PST","/sync/addtolibrary/01011207201000005652000000000031",1,"0.139023",3,3,US,"United States",Tilton,NH,"43.43289999999999","-71.5682",03276,"Tilton, United States",,"Katy Perry",317,"10.98.27.195",3,"ua-mobile-iphone",5557822114,"access_custom radius",200,448,01011207201000005652000000000031,"The One That Got Away"
"2013-01-23 01:09:42.086 PST","/ads/showbanner /sync/addtolibrary/01011207201000005652000000000037",1,"50.329836",6,6,US,"United States",Tilton,NH,"43.43289999999999","-71.5682",03276,"Tilton, United States",,"Big Sean","2078 2708","10.89.107.135",6,"ua-mobile-ipad ua-mobile-iphone","5552096870 5559904661","access_custom radius",200,"250 565",01011207201000005652000000000037,Dance
"2013-01-23 01:08:43.929 PST","/sync/addtolibrary/01011207201000005652000000000055",1,"0.05584",3,3,US,"United States",Tilton,NH,"43.43289999999999","-71.5682",03276,"Tilton, United States",,"Kelly Clarkson",1249,"10.157.83.114",3,"ua-mobile-android",5559218961,"access_custom radius",200,503,01011207201000005652000000000055,"Mr. Know It All"
"2013-01-22 23:04:16.291 PST","/sync/addtolibrary/01011207201000005652000000000055",1,"0.11285",3,3,US,"United States",Tilton,NH,"43.43289999999999","-71.5682",03276,"Tilton, United States",,"Kelly Clarkson",1241,"10.123.139.156",3,"ua-mobile-ipad",5556365753,"access_custom radius",200,933,01011207201000005652000000000055,"Mr. Know It All"
"2013-01-22 23:03:42.102 PST","/sync/addtolibrary/01011207201000005652000000000049",1,"0.134377",3,3,US,"United States",Tilton,NH,"43.43289999999999","-71.5682",03276,"Tilton, United States",,Rihanna,3307,"10.185.148.226",3,"ua-mobile-iphone",5557182867,"access_custom radius",200,533,01011207201000005652000000000049,"You Da One"
"2013-01-22 23:03:30.042 PST","/sync/addtolibrary/01011207201000005652000000000021",1,"0.066156",3,3,US,"United States",Tilton,NH,"43.43289999999999","-71.5682",03276,"Tilton, United States",,Rihanna,3954,"10.146.224.148",3,"ua-mobile-ipad ua-mobile-iphone",5559041911,"access_custom radius",200,910,01011207201000005652000000000021,"We Found Love"
"2013-01-22 23:03:11.961 PST","/sync/addtolibrary/01011207201000005652000000000007 /sync/createplaylist",1,"46.315112",6,6,US,"United States",Tilton,NH,"43.43289999999999","-71.5682",03276,"Tilton, United States",,"Jay Z Kanye West","1661 580","10.151.12.232",6,"ua-mobile-blackberry ua-mobile-ipad","5553915812 5558822901","access_custom radius",200,"157 580",01011207201000005652000000000007,"Ninjas in Paris"
"2013-01-22 23:03:09.938 PST","/sync/addtolibrary/01011207201000005652000000000084",1,"0.155729",3,3,US,"United States",Tilton,NH,"43.43289999999999","-71.5682",03276,"Tilton, United States",,"Gavin DeGraw",1422,"10.168.247.238",3,"ua-mobile-android",5557415314,"access_custom radius",200,591,01011207201000005652000000000084,"Not Over You"
"2013-01-22 23:02:37.777 PST","/sync/addtolibrary/01011207201000005652000000000021",1,"0.180881",3,3,US,"United States",Denver,CO,"39.7388","-104.4083",80208,"Denver, United States",,Rihanna,2323,"10.162.152.219",3,"ua-mobile-blackberry",5556540735,"access_custom radius",200,590,01011207201000005652000000000021,"We Found Love"
"2013-01-22 23:02:21.699 PST","/browse/search/J.Cole /sync/addtolibrary/01011207201000005652000000000018",1,"9.244967",6,6,US,"United States",Tilton,NH,"43.43289999999999","-71.5682",03276,"Tilton, United States",,"Flo Rida","207 3336","10.184.224.137",6,"ua-mobile-ipad ua-mobile-iphone","5552337761 5558894047","access_custom radius",200,"229 781",01011207201000005652000000000018,"Good Feeling"
"2013-01-22 23:01:31.493 PST","/sync/addtolibrary/01011207201000005652000000000053",1,"0.121921",3,3,US,"United States",Austin,TX,"30.267200000000003","-97.7431",,"Austin, United States",,"Maroon 5",559,"10.89.4.172",3,"ua-mobile-android",5558962220,"access_custom radius",200,780,01011207201000005652000000000053,"Moves Like Jagger"
"2013-01-22 23:00:56.353 PST","/sync/addtolibrary/01011207201000005652000000000013",1,"0.08303",3,3,US,"United States",Denver,CO,"39.7388","-104.4083",80208,"Denver, United States",,Adele,1365,"10.150.20.61",3,"ua-mobile-blackberry",5552997923,"access_custom radius",200,867,01011207201000005652000000000013,"Someone Like You"
"2013-01-22 23:00:47.322 PST","/sync/addtolibrary/01011207201000005652000000000017",1,"0.123931",3,3,US,"United States",Static,TN,"36.621700000000004","-85.0861",,"Static, United States",,"Snoop Dogg",3267,"10.147.164.143",3,"ua-mobile-iphone",5555146289,"access_custom radius",200,126,01011207201000005652000000000017,"Young Wild & Free"
"2013-01-22 23:00:12.190 PST","/sync/addtolibrary/01011207201000005652000000000023",1,"0.088728",3,3,US,"United States",Arcadia,CA,"34.139700000000005","-118.0353",,"Arcadia, United States",,"T-Pain",1396,"10.184.13.57",3,"ua-mobile-iphone",5554345946,"access_custom radius",200,216,01011207201000005652000000000023,"5 0'Clock"
"2013-01-22 22:59:10.948 PST","/sync/addtolibrary/01011207201000005652000000000011",1,"0.173599",3,3,US,"United States",Tilton,NH,"43.43289999999999","-71.5682",03276,"Tilton, United States",,"J.Cole",2739,"10.158.164.2",3,"ua-mobile-android",5557131993,"access_custom radius",200,754,01011207201000005652000000000011,"Work Out"
"2013-01-22 22:59:09.948 PST","/sync/addtolibrary/01011207201000005652000000000083",1,"0.144058",3,3,US,"United States",Tilton,NH,"43.43289999999999","-71.5682",03276,"Tilton, United States",,"Toby Keith",3317,"10.123.125.160",3,"ua-mobile-iphone",5556120001,"access_custom radius",200,712,01011207201000005652000000000083,"Red Solo Cup"
"2013-01-22 22:59:02.914 PST","/playhistory/uploadhistory /sync/addtolibrary/01011207201000005652000000000041",1,"9.152228",6,6,US,"United States",Denver,CO,"39.7388","-104.4083",80208,"Denver, United States",,"David Guetta","1475 2993","10.168.80.39",6,"ua-mobile-android ua-mobile-ipad","5553743316 5558822901","access_custom radius",200,"477 794",01011207201000005652000000000041,"Without You"
"2013-01-22 22:58:56.881 PST","/sync/addtolibrary/01011207201000005652000000000026",1,"0.103349",3,3,US,"United States",Tilton,NH,"43.43289999999999","-71.5682",03276,"Tilton, United States",,"Cobra Starship",3279,"10.152.162.9",3,"ua-mobile-iphone",5559364524,"access_custom radius",200,925,01011207201000005652000000000026,"You Make Me Feel"
"2013-01-22 22:58:30.761 PST","/sync/addtolibrary/01011207201000005652000000000017",1,"0.134293",3,3,US,"United States",Tilton,NH,"43.43289999999999","-71.5682",03276,"Tilton, United States",,"Snoop Dogg",3700,"10.187.180.140",3,"ua-mobile-iphone",5556196234,"access_custom radius",200,706,01011207201000005652000000000017,"Young Wild & Free"
"2013-01-22 22:58:21.725 PST","/auth/5554032644 /sync/addtolibrary/01011207201000005652000000000084",1,"37.06632",6,6,US,"United States",Tilton,NH,"43.43289999999999","-71.5682",03276,"Tilton, United States",,"Gavin DeGraw","1488 3226","10.91.202.219",6,"ua-mobile-android ua-mobile-iphone","5553395569 5554032644","access_custom radius","200 503","299 468",01011207201000005652000000000084,"Not Over You"
"2013-01-22 22:58:10.675 PST","/sync/addtolibrary/01011207201000005652000000000011",1,"0.057449",3,3,US,"United States",Austin,TX,"30.267200000000003","-97.7431",,"Austin, United States",,"J.Cole",1713,"10.150.91.103",3,"ua-mobile-android",5559091902,"access_custom radius",200,306,01011207201000005652000000000011,"Work Out"
"2013-01-22 22:58:08.658 PST","/sync/addtolibrary/01011207201000005652000000000053",1,"0.142589",3,3,US,"United States",Tilton,NH,"43.43289999999999","-71.5682",03276,"Tilton, United States",,"Maroon 5",233,"10.178.155.199",3,"ua-mobile-iphone",5555617468,"access_custom radius",200,690,01011207201000005652000000000053,"Moves Like Jagger"
"2013-01-22 22:58:05.658 PST","/sync/addtolibrary/01011207201000005652000000000068",1,"0.190468",3,3,US,"United States",Austin,TX,"30.267200000000003","-97.7431",,"Austin, United States",,LMFAO,1911,"10.88.156.50",3,"ua-mobile-android",5557856809,"access_custom radius",200,445,01011207201000005652000000000068,"Sexy And I Know It"
"2013-01-22 22:57:59.622 PST","/sync/addtolibrary/01011207201000005652000000000068",1,"0.163247",3,3,US,"United States",Denver,CO,"39.7388","-104.4083",80208,"Denver, United States",,LMFAO,929,"10.187.55.51",3,"ua-mobile-blackberry",5556625625,"access_custom radius",200,915,01011207201000005652000000000068,"Sexy And I Know It"
"2013-01-22 22:57:27.479 PST","/sync/addtolibrary/01011207201000005652000000000023",1,"0.139677",3,3,US,"United States",Denver,CO,"39.7388","-104.4083",80208,"Denver, United States",,"T-Pain",1582,"10.123.194.42",3,"ua-mobile-iphone",5554276306,"access_custom radius",200,326,01011207201000005652000000000023,"5 0'Clock"
"2013-01-22 22:57:18.659 PST","/browse/artist/0022 /sync/addtolibrary/01011207201000005652000000000047",1,"0.063683",5,5,US,"United States",Austin,TX,"30.267200000000003","-97.7431",,"Austin, United States",0022,"Bruno Mars",1488,"10.164.232.181",5,"ua-mobile-iphone",5556374832,"access_custom radius","200 503",468,01011207201000005652000000000047,"It Will Rain"
"2013-01-22 22:57:15.428 PST","/sync/addtolibrary/01011207201000005652000000000068",1,"0.143656",3,3,US,"United States",Denver,CO,"39.7388","-104.4083",80208,"Denver, United States",,LMFAO,3131,"10.153.252.194",3,"ua-mobile-android",5555774294,"access_custom radius",200,677,01011207201000005652000000000068,"Sexy And I Know It"
"2013-01-22 22:56:12.454 PST","/ads/showbanner /sync/addtolibrary/01011207201000005652000000000026",1,"11.865988",6,6,US,"United States",Tilton,NH,"43.43289999999999","-71.5682",03276,"Tilton, United States",,"Cobra Starship","1488 2138","10.150.152.52",6,"ua-mobile-iphone","5556896328 5558341450","access_custom radius","200 503","407 468",01011207201000005652000000000026,"You Make Me Feel"
"2013-01-22 22:56:10.151 PST","/sync/addtolibrary/01011207201000005652000000000003",1,"0.154475",3,3,US,"United States",Tilton,NH,"43.43289999999999","-71.5682",03276,"Tilton, United States",,Drake,962,"10.186.123.127",3,"ua-mobile-ipad",5553557993,"access_custom radius",200,409,01011207201000005652000000000003,Headlines
"2013-01-22 22:55:51.069 PST","/sync/addtolibrary/01011207201000005652000000000041",1,"0.060082",3,3,US,"United States",Austin,TX,"30.267200000000003","-97.7431",,"Austin, United States",,"David Guetta",1792,"10.99.222.66",3,"ua-mobile-iphone",5557180594,"access_custom radius",200,626,01011207201000005652000000000041,"Without You"
"2013-01-22 22:55:24.967 PST","/sync/addtolibrary/01011207201000005652000000000068",1,"0.042674",3,3,US,"United States",Austin,TX,"30.267200000000003","-97.7431",,"Austin, United States",,LMFAO,2623,"10.88.50.221",3,"ua-mobile-android",5558682270,"access_custom radius",200,185,01011207201000005652000000000068,"Sexy And I Know It"
"2013-01-22 22:55:20.951 PST","/sync/addtolibrary/01011207201000005652000000000018",1,"0.180752",3,3,US,"United States",Denver,CO,"39.7388","-104.4083",80208,"Denver, United States",,"Flo Rida",3252,"10.185.4.151",3,"ua-mobile-android",5559970518,"access_custom radius",200,366,01011207201000005652000000000018,"Good Feeling"
"2013-01-22 22:55:18.935 PST","/sync/addtolibrary/01011207201000005652000000000021",1,"0.110917",3,3,US,"United States",Arcadia,CA,"34.139700000000005","-118.0353",,"Arcadia, United States",,Rihanna,3533,"10.98.27.195",3,"ua-mobile-ipad",5554888539,"access_custom radius",200,839,01011207201000005652000000000021,"We Found Love"
